sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
i wrestle my backpack down $ feel the stab from my shoulder -- and suddenly remember the thunk of that steel p157 knock me down $ back then $	8	0	stab	I wrestled my backpack down , feeling the stab from my shoulder -- and suddenly remembered the thunk of that steel | knocking me down , back then .	fic_1986_780060.txt-4270-8
## txt roger lynn myers $ 11 $ who mysteriously disappear from his du page county home march 2 $ be find dead sunday with stab wound on his body in a south suburban forest preserve $ authority say $	25	0	stab	@@733578 txt ROGER LYNN MYERS , 11 , who mysteriously disappeared from his Du Page County home March 2 , was found dead Sunday with stab wounds on his body in a south suburban forest preserve , authorities said .	news_1978_733578.txt-0-25
there you pray over him with those black hat and robe on $ undress the frighten child $ and begin to stab him in certain place $ twelve stab first $ then another make thirteen wound $ thirteen each in the region of the heart $ on the neck $ from which most of the blood be draw $ and on the face $ according to your cabalistic book $	28	0	stab	There you prayed over him with those black hats and robes on , undressed the frightened child , and began to stab him in certain places , twelve stabs first , then another making thirteen wounds -- thirteen each in the region of the heart , on the neck , from which most of the blood is drawn , and on the face -- according to your cabalistic books .	fic_1966_10477.txt-9251-28
he be barefooted $ of course $ and carry in his hand only two thing $ his massive shield almost as tall as himself and pure white $ except for a small black dot in the middle $ and his stab assegai with haft two foot long and iron point one	40	0	stab	He was barefooted , of course , and carried in his hands only two things : his massive shield almost as tall as himself and pure white , except for a small black dot in the middle ; and his stabbing assegai with haft two feet long and iron point one	fic_1980_10659.txt-7615-40
he make himself as small as possible $ grit his tooth against the stab of the cactus and hope the man would get past quickly $	13	0	stab	He made himself as small as possible , gritting his teeth against the stabs of the cactus and hoping the men would get past quickly .	fic_1969_10518.txt-6417-13
he know they be near salisbury because he spot the extraordinary $ unmistakable spire of the gothic cathedral-a stab of darkness just slightly darke than the sky behind it-shortly before they stop $	18	0	stab	He knew they were near Salisbury because he spotted the extraordinary , unmistakable spire of the gothic cathedral-a stab of darkness just slightly darker than the sky behind it-shortly before they stopped .	fic_2001_29928.txt-47-18
he pinch up the flesh of her arm $ and at the slight stab of the needle she shudder and say $ $ ah $ how delicious $	13	0	stab	He pinched up the flesh of her arm , and at the slight stab of the needle she shuddered and said , " Ah , how delicious .	fic_1962_10417.txt-5402-13
instead of the smooth stroke park have come to expect $ however $ what come next be a palsied stab $ a slash movement that send the ball scream past the hole $ all the way across the green $ where it disappear into the thick collar of the second	19	0	stab	Instead of the smooth stroke Park had come to expect , however , what came next was a palsied stab , a slashing movement that sent the ball screaming past the hole , all the way across the green , where it disappeared into the thick collar of the second	fic_2001_29668.txt-481-19
sarah jerk her hand away $ but not before she feel the stab of beak and the surge of adrenaline at the attack $	12	0	stab	Sarah jerked her hand away , but not before she felt the stab of beak and the surge of adrenaline at the attack .	fic_2006_26585.txt-31-12
when it look like brady would go in after him $ olivia throw caution aside and race downhill $ ignore the stab and jab of anything that try to impede her progress $	21	0	stab	When it looked like Brady would go in after him , Olivia threw caution aside and raced downhill , ignoring the stabs and jabs of anything that tried to impede her progress .	fic_2009_36924.txt-37-21
therefore $ a $ stab wind $ the size of a man 's thumb be make in the patient 's side and a hollow tube be insert through the body into the kidney $	4	0	stab	Therefore , a " stab wound " the size of a man 's thumb is made in the patient 's side and a hollow tube is inserted through the body into the kidney .	mag_1984_492132.txt-48-4
as if in recoil from this stab $ she angrily turn $ my pillar of cloth $ and it be alarming $ how closely her back resemble her front $	6	0	stab	As if in recoil from this stab , she angrily turned , my pillar of cloth , and it was alarming , how closely her back resembled her front .	fic_1978_10636.txt-7924-6
on the pave garden floor $ the priest lay as if dress in mourning $ wear the black of his trade $ festoon now with multiple stab and slash wound that outrioted the rose bank against the old stone wall $	26	0	stab	On the paved garden floor , the priest lay as if dressed in mourning , wearing the black of his trade , festooned now with multiple stab and slash wounds that outrioted the roses banked against the old stone walls .	fic_2005_33100.txt-174-26
with a quick $ desperate stab of her spear she impale it $	5	0	stab	With a quick , desperate stab of her spear she impaled it .	fic_1981_10681.txt-980-5
their body -- puncture by 90 stab wound inflict with a hunt knife drabing allegedly drop outside the farm	6	0	stab	Their bodies -- punctured by 90 stab wounds inflicted with a hunting knife Drabing allegedly dropped outside the farm	news_1976_732855.txt-8-6
his face still watch the crowd $ and now the stick be raise again $ the snow and ice strike the wall around him $ a sharp stab suddenly in his chest $ the heavy stick punch him $	27	0	stab	His face still watched the crowd , and now the sticks were raised again , the snow and ice striking the walls around him , a sharp stab suddenly in his chest , the heavy stick punching him .	fic_2002_28307.txt-172-27
albert desalvo $ 42 $ confess $ boston strangler $ $ of multiple stab wound $ at walpole state prison in massachusetts $	13	0	stab	Albert DeSalvo , 42 , confessed " Boston Strangler " ; of multiple stab wounds ; at Walpole State Prison in Massachusetts .	mag_1973_281092.txt-1-13
she vanish with the stab of a thick little finger $	4	0	stab	She vanishes with the stab of a thick little finger .	fic_1995_52955.txt-622-4
and here be more audacity in the stab of rintoul $ $ houdon continue $ $	7	0	stab	And here is more audacity in the stabbing of Rintoul , " Houdon continued . "	fic_1989_10779.txt-3809-7
they mince and wince at the stab of twig and stone in their sole $ until their tender foot be at last so full of throbbing pain that new jab could scarcely be feel $	6	0	stab	They minced and winced at the stabs of twigs and stones in their soles , until their tender feet were at last so full of throbbing pains that new jabs could scarcely be felt .	fic_1981_780032.txt-2469-6
shrink on its own $ a stab pain at the back of his head $ now complete blackness $ finally nothing $ at last a dreamless sleep $	6	0	stab	shrank on its own , a stabbing pain at the back of his head , now complete blackness , finally nothing , at last a dreamless sleep .	fic_1995_39387.txt-119-6
make the wind fester $ the mind $ renew the stab $ cause it to bleed afresh $	10	0	stab	makes the wound fester ; the mind , renewing the stab , causes it to bleed afresh .	mag_1966_431722.txt-99-10
two crime supervise by cesare that his ethically numb father could not forgive be the murder $ by stab and drowning $ of his brother $ alexander 's eldest son $ the duke of gandia $ and the stab of perotto $ the pope 's personal minion $	38	0	stab	Two crimes supervised by Cesare that his ethically numb father could not forgive were the murder ( by stabbing and drowning ) of his brother , Alexander 's eldest son , the Duke of Gandia , and the stabbing of Perotto , the pope 's personal minion .	nf_1987_774097.txt-1384-38
they sit and back up one step at a time $ away from the stab and swish	14	0	stab	They sat and backed up one step at a time , away from the stabs and swishes	fic_1990_53202.txt-50-14
his stab sword flick out like a viper 's tongue $	1	0	stab	His stabbing sword flicked out like a viper 's tongue .	fic_2009_36432.txt-425-1
slit throat $ gunshot wound $ random hackings and blunt stab $ the body consequence of long $ unimpeded descent down elevator shaft and factory staircase $	10	0	stab	Slit throats , gunshot wounds , random hackings and blunt stabs , the bodied consequence of long , unimpeded descents down elevator shafts and factory staircases .	fic_1994_14635.txt-259-10
previous testimony have establish that miss little be allow out -- of her cell to make a phone call ' in the ' office the night before allgood die $ because miss little do not deny the stab $ this testimony $	37	0	stab	Previous testimony has established that Miss Little was allowed out -- of her cell to make a phone call ' in the ' office the night before Allgood died : BECAUSE MISS LITTLE does not deny the stabbing , this testimony ?	news_1975_732074.txt-26-37
one of the black uvolved in the shower stab be at the movie $	8	0	stab	One of the blacks uvolved in the shower stabbing was at the movie .	mag_1972_479300.txt-442-8
