sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
på ni såsom jag vän $ mr onslow $ och när porträtt vara färdig skola jag derför kånna varm än för en köpa porträtt $ för hvilket jag betala så och så mycket pr sittning $	34	0	sittning	på er såsom min vän , mr Onslow , och när porträttet är färdigt skall jag derför kånna varmare än för ett köpt porträtt , för hvilket jag betalt så och så mycket pr sittning . 	bib11653830_18951118_146968_133_0002_alto.xml-125-34
$ jag kunna få jag brud öfver hit $ $ säga gwen med en drag af elakhet kring mun $ $ skola jag skaffa hit den och ge ni någon sittning i jag egenskap af brud $ $ nej $ jag tacka er $ lady strange $ $ säde gosse med beundransvärd köld $ $ jag skola hålla fast vid ideal för jag tafla $ och jag skola arbeta flitig på den $	30	0	sittning	» Jag kan få min bruddrägt öfver hit » , sade Gwen med ett drag af elakhet kring munnen ; » skall jag skaffa hit den och ge er några sittningar i min egenskap af brud ? » Nej , jag tackar er , lady Strange » , säde gossen med beundransvärd köld , » jag skall hålla fast vid idealet för min tafla , och jag skall arbeta flitigt på den . 	bib15873371_18950219_145112_49_0002_alto.xml-26-30
herr servet $ och gå till jag tapetserare $ t därmed trycka lian en kyss på sig dotter panna och gå $ under den sittning ta sig början $	24	0	sittning	herr Servet , och går till min tapetserare , t Därmed tryckte lian en kyss på sin dotters panna och gick , under det sittningen tog sin början . 	bib11653811_19031026_145317_166_0004_alto.xml-57-24
de som ej ha tillfälle till att personligen $ sig för sittning kunna $ mycket väl till atelieren insända sig förut hos jag eller hos andra fotograf ta kort $ men böra denna ske i god tid för att hinna blifva färdig till jul $	11	0	sittning	De som ej ha tillfälle till att personligen infinna sig för sittning kunna , mycket väl till atelieren insända sina förut hos mig eller hos andra fotografer tagna kort , men bör detta ske i god tid för att hinna blifva färdiga till Jul . 	bib15873371_18951205_145112_332_0001_alto.xml-89-11
en få sittning hon medgifvit jag och likaså herr albert de gibray $ som användt hon för en studie $ men hon ha bestämdt neka att motta mer än den vanlig ersättning för modell $	2	0	sittning	de få sittningar hon medgifvit mig och likaså herr Albert de Gibray , som användt henne för ett studiehufvud , men hon har bestämdt nekat att mottaga mer än den vanliga ersättningen för modeller . 	bib11653811_19030828_145317_132_0003_alto.xml-96-2
då ändtligen gripa verk an $ såsom vanlig i dylik fall återgingo vi till den första placering $ och på den kort stund vi ha qvar af en till sittning anslå båda timme göra jag den första rask utkast $ som $ vi emellan sagdt $ blef för $ baskadt bra $	29	0	sittning	då ändtligen gripa verket an ; såsom vanligt i dylika fall återgingo vi till den första placeringen , och på den korta stund vi hade qvar af de till sittningen anslagna båda timmarne gjorde jag det första raska utkastet , som , oss emellan sagdt , blef för * baskadt bra . 	bib19277277_18950104_147683_4_0002_alto.xml-61-29
känna varm än för en köpa porträtt $ för hvilket jag betala så och så mycket pr sittning $	17	0	sittning	känna varmare än för ett köpt porträtt , för hvilket jag betalt så och så mycket pr sittning . 	bib15975090_18950817_148377_97_0003_alto.xml-70-17
sitta också tyst i bortåt tio minut $ men då kunna lio ej länge afhålla sig från ätt fråga $ $ nå $ skola du nu låta modellera du af bruno meinard $ $ och komma sittning att ega rum i ateliern $ $ den ung fru spritta till och vexla färg $	36	0	sittning	satt Också tyst i bortåt tio minuter ; men då kunde lion ej längre afhålla sig från ätt fråga : “ Nå , skall du nu låta modellera dig af Bruno Meinard ! , och komma sittningarne att ega rum i ateliern ? “ Den unga frun spratt till och vexlade färg . 	bib15869824_18951113_145700_91_0002_alto.xml-6-36
tyst i bortåt tio minut $ men då kunna hon ej länge afhålla sig ifrån att fråga $ $ nå $ skola du nu låta modellera du af bruno meinardi $ och komma sittning att äga rum i ateliern $	33	0	sittning	tyst i bortåt tio minuter ; men då kunde hon ej längre afhålla sig ifrån att fråga : — Nå , skall du nu låta modellera dig af Bruno Meinardi , och komma sittningarna att äga rum i ateliern ? 	bib15650814_18951014_146365_240_0003_alto.xml-123-33
icke i smak $ då vi träffa mellan sittning få den så vara $ men under sittning förstå hon icke någon skämt $	8	0	sittning	icke i smaken ; då vi träffades mellan sittningarna fick det så vara , men under sittningarna förstod hon icke något skämt . 	bib19277277_18950104_147683_4_0002_alto.xml-103-8
icke i smak $ då vi träffa mellan sittning få den så vara $ men under sittning förstå hon icke någon skämt $	16	0	sittning	icke i smaken ; då vi träffades mellan sittningarna fick det så vara , men under sittningarna förstod hon icke något skämt . 	bib19277277_18950104_147683_4_0002_alto.xml-103-16
$ hur många sittning kunna behöfva $ herr servet $ fråga för denna arkitekt $	3	0	sittning	— Hur många sittningar kunna behöfvas , herr Servet — frågade för detta arkitekten . 	bib11653811_19030826_145317_131_0004_alto.xml-128-3
när hon ha lämna fotografiateliern länge ned på gata $ dit hon ha gå för att arrangera en sittning $ ha hon nästan stödja samman med en frackklädd $ krushårig elegant ung herre $	18	0	sittning	När hon hade lämnat fotografiateliern längre ned på gatan , dit hon hade gått för att arrangera en sittning , hade hon nästan stött samman med en frackklädd , krushårig elegant ung herre . 	bib11653790_18960828_145648_35_0003_alto.xml-150-18
