sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
she can smell the white carnation that be pin to his lapel $ a scent that remind her of the easter sunday corsage her father use to buy for her $	8	0	pin	She can smell the white carnation that 's pinned to his lapel , a scent that reminds her of the Easter Sunday corsages her father used to buy for her .	fic_2003_29555.txt-39-8
pin up two of the other x ray $ the previous one $ take of this area of the iliac bone after her cure $	0	0	pin	Pin up two of the other X rays , the previous ones , taken of this area of the iliac bone after her cure .	fic_1984_10716.txt-8102-0
cousin james $ carry a baseball bat $ pin jay to the floor but relax when he recognize the man he have drive around the west side month before $ $	8	0	pin	Cousin James , carrying a baseball bat , pinned Jay to the floor but relaxed when he recognized the man he 'd driven around the West Side months before . "	fic_1989_24005.txt-246-8
when ronald reagan bestow the presidential medal of freedom on sidney hook $ he pin it on a marxist $	14	0	pin	When Ronald Reagan bestowed the Presidential Medal of Freedom on Sidney Hook , he pinned it on a Marxist .	mag_1990_387447.txt-197-14
the team could count itself lucky if the crowd exceed 5,000 $ even on the day the hate yankee come to town $ lead by the yankee clipper -- the name arch mcdonald pin on joe <nul>	33	0	pin	The team could count itself lucky if the crowd exceeded 5,000 , even on the days the hated Yankees came to town , led by the Yankee Clipper -- the name Arch McDonald pinned on Joe DiMaggio.	mag_1982_128074.txt-32-33
on the couch $ in the kitchen reckless by an open window $ pin in the front seat of the car on the way back from a concert	13	0	pin	On the couch , in the kitchen reckless by an open window , pinned in the front seat of the car on the way back from a concert	fic_2002_47330.txt-54-13
she see the enormous iceboat pin at its dock $ and a line of people stretch from the loading pier to a big hamilton-classcutter $ stack smoke lightly $ which rest on the ice $ freeze in $	5	0	pin	She saw the enormous iceboat pinned at its dock , and a line of people stretched from the loading pier to a big Hamilton-classcutter , stacks smoking lightly , which rested on the ice , frozen in .	fic_1982_10699.txt-12899-5
the well-dressed and decorously glamorous woman with her twin roll of blonde hair pin high atop her head appear first in my field of vision $	13	0	pin	The well-dressed and decorously glamorous woman with her twin rolls of blonde hair pinned high atop her head appeared first in my field of vision .	fic_2002_47056.txt-373-13
the document $ which the old man realize be to be pin on his body $ conclude $ $ the case be close $ $	11	0	pin	The document , which the old man realizes was to be pinned on his body , concludes , " The case is closed . "	mag_1996_355209.txt-9-11
there be a bowl of potpourrion the sideboard and a palm cross pin to the mir $	12	0	pin	There was a bowl of potpourrion the sideboard and a palm cross pinned to the mir ?	fic_1965_10465.txt-3541-12
nail down a personality be about as easy as pin marmalade to a wall $	9	0	pin	Nailing down a personality is about as easy as pinning marmalade to a wall .	fic_2001_29815.txt-37-9
## if i have to explain the bottomless public fascination with the story of the titanic $ i would n't pin it on the idea that the sunken ship represent a moral tale of hubris or of careless luxury but rather on the fact that it be both a magnificent and flawed piece of work $ and that it become most interesting when it be lie out of reach underwater $	20	0	pin	@@361704 If I had to explain the bottomless public fascination with the story of the Titanic , I would n't pin it on the idea that the sunken ship represented a moral tale of hubris or of careless luxury but rather on the fact that it was both a magnificent and flawed piece of work , and that it became most interesting when it was lying out of reach underwater .	mag_1999_361704.txt-0-20
then cole hold my arm while todd sit on me and keep me pin to the ground with his weight $	13	0	pin	Then Cole held my arms while Todd sat on me and kept me pinned to the ground with his weight .	fic_1987_10752.txt-2329-13
$ 40-2 $ pin calvin kliner $ mountain view $ sr. $ 33-12 $ $ 1:18 $ heavyweight - aaron philips $ greeley west $ sr. $ 44-2 $ pin david muckel $ pueblo south $ jr $	29	0	pin	( 40-2 ) pinned Calvin Kliner , Mountain View , Sr. ( 33-12 ) , 1:18 ; Heavyweights - Aaron Philips , Greeley West , Sr. ( 44-2 ) pinned David Muckel , Pueblo South , Jr .	news_2004_640232.txt-93-29
circular decal pin to their waist announce them as maxine $ victoria and inez $ waittheelectric cotillion 29resses $ not apparition $ their bare shoulder smell of jasmine $ and gorgeously color plume rise from their head $ $	2	0	pin	Circular decals pinned to their waists announced them as Maxine , Victoria and Inez -- waitTHEELECTRIC COTILLION 29resses , not apparitions ; their bare shoulders smelled of jasmine , and gorgeously colored plumes rose from their heads . "	fic_1970_10535.txt-192-2
elisha confirm this $ he say a fellow sense when his time have come & that be when they give away their valuables & pin their name to their shirt etc $	24	0	pin	Elisha confirms this , he says a fellow senses when his time has come & that is when they give away their valuables & pin their names to their shirts etc .	fic_2009_36725.txt-612-24
cissy have her diamond-studded arrow badge ready to pin on me $ expect i have go through sorority rush and pledge pi phi $ as she do $	8	0	pin	Cissy had her diamond-studded arrow badge ready to pin on me , expecting I 'd go through sorority rush and pledge Pi Phi , as she did .	fic_2004_26577.txt-57-8
next to the phone $ pin to a cork message board with color plastic draft pin $ be several photo of read and rise enjoy happy time $	5	0	pin	Next to the phone , pinned to a cork message board with colored plastic drafting pins , are several photos of Read and Rose enjoying happier times .	fic_1977_16209.txt-884-5
kevin 's mouth open to explain why jane most certainly could $ but mrs.- volker 's sad eye pin his lip shut before he could speak $	18	0	pin	Kevin 's mouth opened to explain why Jane most certainly could , but Mrs. Volker 's sad eyes pinned his lips shut before he could speak .	fic_1988_780084.txt-1436-18
she finish pin the bouquet on rosey 's dress $ a thing of soft lightbluecloth $ with lots of pleat in the	2	0	pin	She finished pinning the bouquet on Rosey 's dress -- a thing of soft lightbluecloth , with lots of pleats in the	fic_1964_10445.txt-3249-2
she brush her hair quickly and pin it $ reach for a purse on the bureau $ then leave it there $ put her house key in her pocket $	6	0	pin	She brushed her hair quickly and pinned it , reached for a purse on the bureau , then left it there , putting her house keys in her pocket .	fic_1970_10523.txt-941-6
with one hand on my chest $ he pin me while he fumble with his fly $	8	0	pin	With one hand on my chest , he pinned me while he fumbled with his fly .	fic_1999_55267.txt-202-8
though it would finally be leave in this fashion $ pin back from her face with carve piece of bone	10	0	pin	Though it would finally be left in this fashion -- pinned back from her face with carved pieces of bone	fic_1983_10707.txt-5476-10
pin or crucify $ it be all the same $ in crime analysis as in everything these day $ personal sense of achievement have be too unsubtly annihilate $	0	0	pin	Pinned or crucified , it was all the same ; in crime analysis as in everything these days , personal sense of achievement had been too unsubtly annihilated .	fic_1960_5656.txt-34-0
and then christine 's headlight have come on and someone have be pin there $ pin like a bug on a white square of cardboard $	15	0	pin	And then Christine 's headlights had come on and someone had been pinned there , pinned like a bug on a white square of cardboard .	fic_1983_10704.txt-5241-15
slippery muslim or gauze over warm flesh but cold hand prod him $ roll him over $ pin against fabric $ what the hell happen to the bed $	17	0	pin	Slippery muslim or gauze over warm flesh but cold hands prodded him , rolled him over , pinned against fabric , what the hell happened to the bed ?	fic_1970_10536.txt-1861-17
## txt the claw hammer on the eyecatcluqg poster be poise to pull out the nail pin the greek flag to the wall $	16	0	pin	@@735110 txt The claw hammer on the eyecatcluqg poster is poised to pull out the nails pinning the Greek flag to the wall .	news_1981_735110.txt-0-16
he wear a ragged black jacket with a drooping rose pin to the lapel $	10	0	pin	He wears a ragged black jacket with a drooping rose pinned to the lapel .	fic_1999_30887.txt-153-10
even as i pin lieutenant morris to the bottom of the gully $ i could hear the drone turn and the barrel of its catling gun begin to spin $	3	0	pin	Even as I pinned lieutenant Morris to the bottom of the gully , I could hear the drone turning and the barrels of its Catling guns beginning to spin .	fic_2004_49050.txt-874-3
$ abraham pin the boy down and tie his <nul> $	2	0	pin	( Abraham pins the boy down and ties his wrists. )	fic_1988_14000.txt-2059-2
i pin thalia down as i have pin charles $ grasp her face with both hand $ and where my finger press her temple the skin be pour into soft fold $ spill over her hair $	7	0	pin	I pinned Thalia down as I had pinned Charles , grasping her face with both hands , and where my fingers pressed her temples the skin was pouring into soft folds , spilling over her hair .	fic_1994_54077.txt-587-7
delgetti be pin against the desk $ force to wait $	2	0	pin	Delgetti is pinned against the desk , forced to wait .	fic_1968_16170.txt-1312-2
however $ striper will move into the surf if bait be pin there $ as do bluefish on an open bite $ ignore break and move over into even the shallow bar to gorge $	11	0	pin	However , stripers will move into the surf if bait is pinned there , as do bluefish on an open bite , ignoring breaks and moving over into even the shallowest bars to gorge .	mag_1995_414325.txt-34-11
at one point $ he pin down a patrolman in the street with gunfire $ police say $	5	0	pin	At one point , he pinned down a patrolman in the street with gunfire , police said .	news_1979_734003.txt-3-5
keep your fuckin eye pin open and if i get kill cause a you $ so help me i will come back an haunt you till the day i die $	4	0	pin	Keep your fuckin eyes pinned open and if I get killed cause a you , so help me I 'll come back an haunt you till the day I die .	fic_1982_10687.txt-4879-4
it be like try to roll over in bed $ only to have helga of the ss pin his shoulder back $ say $ you vill sleep on your back and you vill like it $ '	17	0	pin	It was like trying to roll over in bed , only to have Helga of the SS pin his shoulders back , saying , You vill sleep on your back and you vill like it . '	fic_2001_32481.txt-147-17
sit on a common cane-bottom chair $ have blanket or a similar cover pin around you $ so as to leave your head free $ place under the chair a tin vessel of water $ over a spirit lamp $	13	0	pin	Sit on a common cane-bottom chair , have blankets or a similar covering pinned around you , so as to leave your head free ; place under the chair a tin vessel of water , over a spirit lamp .	nf_1972_774260.txt-1782-13
he set himself thereafter to abide by order also $ and make himself a schedule that he pin above the desk	17	0	pin	He set himself thereafter to abide by order also , and made himself a schedule that he pinned above the desk	fic_1993_53812.txt-351-17
thousands more have be pin down in no-man's-lands between enemy line $ cover by body part and the die who cry out for water or their mother $	4	0	pin	Thousands more had been pinned down in no-man's-lands between enemy lines , covered by body parts and the dying who cried out for water or their mothers .	fic_2009_36992.txt-71-4
the image fill her mind $ the hair pin carelessly on top of her head $ orange tendril hang about the pale blur of the face $	8	0	pin	The image filled her mind , the hair pinned carelessly on top of her head , orange tendrils hanging about the pale blur of the face .	fic_1986_10744.txt-685-8
$ we be pin down $ $ hunt say $ $ and they have the high ground $	3	0	pin	" We 're pinned down , " Hunt said , " and they have the high ground .	fic_2004_29305.txt-146-3
weingrass smash his foot against the boy 's elbow $ and as the empty hand whip out from under the cloth he step on it $ pin	26	0	pin	Weingrass smashed his foot against the boy 's elbow , and as the empty hand whipped out from under the cloth he stepped on it , pinning	fic_1988_10774.txt-4297-26
every time he try to pin the think into position $ to guide it into focus $ it slip away $ elude him $	5	0	pin	Every time he tried to pin the thought into position , to guide it into focus , it slipped away , eluding him .	fic_1975_780112.txt-3849-5
burst happen about every day $ but only rarely can the location of one be pin down accurately enough to point a large telescope at it $	15	0	pin	Bursts happen about every day , but only rarely can the location of one be pinned down accurately enough to point a large telescope at it .	mag_1999_402756.txt-47-15
we have have an extra fishing license make out in the name of blanche dubois $ a fact ribbo have not like at all $ $ and when we pin it to lenore 's shirt $ she climb into the metaphor so quickly i wonder for a minute who the guide be here $ $	29	0	pin	We had had an extra fishing license made out in the name of Blanche DuBois ( a fact Ribbo had not liked at all ) , and when we pinned it to Lenore 's shirt , she climbed into the metaphor so quickly I wondered for a minute who the guides were here . "	fic_1977_780095.txt-3445-29
now $ honey $ $ she explain to me $ $ if you be walk downtown and you be run over by a truck and they take you to the hospital and they see that your panty be all tear and ragged and your slip be pin at the shoulder by a safety $ you have be so ashamed you have have to die $ $	46	0	pin	Now , honey , " she explained to me , " if you were walking downtown and you were run over by a truck and they took you to the hospital and they saw that your panties were all torn and ragged and your slip was pinned at the shoulder by a safety , you 'd be so ashamed you 'd have to die . "	fic_1964_10443.txt-6921-46
a maid have p34 do up her stubborn curl $ pin them into a knot at the back of her neck $	10	0	pin	A maid had | done up her stubborn curls , pinning them into a knot at the back of her neck .	fic_1993_25002.txt-864-10
now $ in the late summer of 1829 $ the macnabs with their dog betsy and their thirty cow be pin down	20	0	pin	Now , in the late summer of 1829 , the Macnabs with their dog Betsy and their thirty cows were pinned down	fic_1985_780043.txt-1748-20
she pin him to the bed and look very pretty as she loom over him $	1	0	pin	She pinned him to the bed and looked very pretty as she loomed over him .	fic_1990_53234.txt-384-1
dunn be in plainclothes $ a gold and blue lieutenant 's shield pin to the breast pocket of his beautifully tailor $ sand-colored whipcord suit $	12	0	pin	Dunn was in plainclothes , a gold and blue lieutenant 's shield pinned to the breast pocket of his beautifully tailored , sand-colored whipcord suit .	fic_1976_780103.txt-1101-12
spearlike steel girder cascade into the shattered truck and car $ pin people against the bank and the riverbed $	11	0	pin	Spearlike steel girders cascaded into the shattered trucks and cars , pinning people against the bank and the riverbed .	mag_1967_272727.txt-13-11
a tiny microphone be pin to his blue shirt-collar $ $	4	0	pin	A tiny microphone was pinned to his blue shirt-collar . "	fic_1982_10690.txt-13596-4
once my sister rosalie ask if she could n't pin them up just for a little while $ one wet fall when the mud and bramble burr be cake and scratch $	9	0	pin	Once my sister Rosalie asked if she could n't pin them up just for a little while , one wet fall when the mud and bramble burrs were caking and scratching .	fic_1973_10568.txt-4151-9
some of the dust land on my hand and tingled painfully $ as magic start to work there too $ but i could n't run away scream the way i want to $ i just force bob to the ground $ pin his arm to his side $ and kneel on his	41	0	pin	Some of the dust landed on my hands and tingled painfully , as magic started to work there too , but I could n't run away screaming the way I wanted to ; I just forced Bob to the ground , pinned his arm to his side , and kneeled on his	fic_1996_54473.txt-315-41
that man must think we be go to pin a medal on him $	8	0	pin	That man must think we 're going to pin a medal on him .	fic_1978_780116.txt-1806-8
she be pin it in place when her gaze in the mirror catch lisa 's $ $	2	0	pin	She was pinning it in place when her gaze in the mirror caught Lisa 's . "	fic_2001_46318.txt-348-2
my eye $ adjust to the very faint light emit from the frame $ show that rock have be pound in about the large box to pin it in place $	26	0	pin	My eyes , adjusting to the very faint light emitted from the frame , showed that rocks had been pounded in about the large box to pin it in place .	fic_1971_780008.txt-1358-26
ulfra take out her watercolor board $ to which several drawing be pin $ $	12	0	pin	Ulfra took out her watercolor board , to which several drawings were pinned . "	fic_1993_25015.txt-1735-12
but just over her ear $ where billie holiday have pin her gardenia $ be a silver clip stud with pink and white rhinestone $ $	10	0	pin	But just over her ear , where Billie Holiday had pinned her gardenia , was a silver clip studded with pink and white rhinestones . "	fic_2005_29459.txt-113-10
that be what the french do when they pin a medal on you $	8	0	pin	That 's what the French do when they pin a medal on you .	fic_1960_10400.txt-1601-8
she be pin $ and when she try to budge his weight $ she could n't $	2	0	pin	She was pinned , and when she tried to budge his weight , she could n't .	fic_2009_36425.txt-132-2
industrial street - night 57 dead reckoning rumble along a dark street $ plow into a derelict car $ knock it aside and roll it down a small embankment $ pin three dead thing beneath $	30	0	pin	INDUSTRIAL STREET - NIGHT 57 DEAD RECKONING RUMBLES along a dark street , plowing into a DERELICT CAR , knocking it aside and rolling it down a small embankment , pinning THREE DEAD THINGS beneath .	fic_2005_780528.txt-1288-30
with the brute pin in this fashion $ you have only to place these large manacle upon his wrist and when i come down from the tree $ we will be all set $ '	3	0	pin	With the brute pinned in this fashion , you have only to place these large manacles upon his wrists and when I come down from the tree , we will be all set . '	fic_1976_780157.txt-242-3
104threethe consulting neurologist pin up the x ray again and search for indentation that would look as if the skull have be pound like copper with a tiny hammer $	3	0	pin	104threeThe consulting neurologist pinned up the X rays again and searched for indentations that would look as if the skull had been pounded like copper with a tiny hammer .	fic_1971_10547.txt-5538-3
