sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
she claim ronnie davison be crazy about sabra and would n't harm a hair on her head $	16	2	head	She claims Ronnie Davison is crazy about Sabra and would n't harm a hair on her head .	fic_2001_29526.txt-262-16
he get up shake his head as if he have clear it $	5	2	head	He got up shaking his head as if he 'd clear it .	fic_2001_46468.txt-398-5
she turn her head slightly to get a look at him $ $	3	2	head	She turned her head slightly to get a look at him . "	fic_2002_32359.txt-113-3
a short white chiffon skirt be bolt to her waist $ and her strangely marbled blond-and-gray hair $ shape into the most extraordinary bun $ large as a second head $ hang like some awful $ wilt flower from the nape of her rigidly fluted neck $	29	2	head	A short white chiffon skirt was bolted to her waist , and her strangely marbled blond-and-gray hair -- shaped into the most extraordinary bun , large as a second head -- hung like some awful , wilting flower from the nape of her rigidly fluted neck .	fic_1998_55167.txt-74-29
i first see him 40 yard to my leave $ raise just his red and blue head high enough to check out the flat $	16	2	head	I first saw him 40 yards to my left , raising just his red and blue head high enough to check out the flat .	mag_1993_409446.txt-115-16
dessa turn her head under carrie 's hand and look at her mother $	3	2	head	Dessa turned her head under Carrie 's hands and looked at her mother .	fic_1986_10744.txt-712-3
she push me into her breast and hold my head between her leg $ the only place where i lose the smell of her perfume $	9	2	head	She pushed me into her breasts and held my head between her legs , the only places where I lost the smell of her perfume .	fic_1990_53203.txt-196-9
do n't get another idea in your head $ $	7	2	head	Do n't get another idea in your head . "	fic_1981_10676.txt-5326-7
$ that think have be go through my head too $ paul $ but i think i have better proceed on the assumption it might be true $ $	8	2	head	" That thought has been going through my head too , Paul , but I think I had better proceed on the assumption it might be true . "	fic_1962_10427.txt-1046-8
$ stand at head of bed and rub jaspers ' head $	10	2	head	( Stands at head of bed and rubs Jaspers ' head .	fic_1965_13552.txt-969-10
she be sit beside the small birch $ her head bow $ her leg hang out of sight over the edge of the bluff $	9	2	head	She was sitting beside the small birch , her head bowed , her legs hanging out of sight over the edge of the bluff .	fic_1969_10513.txt-1660-9
while p94 his back be turn she produce $ with much wink at the stand $ a $ measure tape $ $ and when gout turn around again she thrash him about the head and ear with a stout leather strap $ sing $ beat a wolf $ sir $ wolf $ sir $ wolf $ sir $ $ beat a wolf $ sir $ wolf $ sir $ wolf $ $	33	2	head	While | his back was turned she produced , with much winking at the stands , a " measuring tape , " and when Gout turned around again she thrashed him about the head and ears with a stout leather strap , singing , Beat a wolf , sir , wolf , sir , wolf , sir , ( Beat a wolf , sir , wolf , sir , wolf ! )	fic_1993_25015.txt-2135-33
i lower my head $ lean forward $ and abandon all chance of advancing to the end zone $	3	2	head	I lowered my head , leaned forward , and abandoned all chance of advancing to the end zone .	fic_2008_36315.txt-164-3
terrify $ he at first try fumblingly to pry her head away $ but already her mouth and tongue be send such intensewaves of pleasure through him that all he could do be hold her head and moan $ and try to control the muscle that threaten to leap from his control $ $	10	2	head	Terrified , he at first tried fumblingly to pry her head away , but already her mouth and tongue were sending such intensewaves of pleasure through him that all he could do was hold her head and moan -- and try to control the muscle that threatened to leap from his control . "	fic_1986_10744.txt-2560-10
she and john be both laugh $ shake their head in admiration $ look at me to corroborate their delighted sense of how wackily ingenious the whole place be $ $	9	2	head	She and John were both laughing , shaking their heads in admiration , looking at me to corroborate their delighted sense of how wackily ingenious the whole place was . "	fic_1967_10489.txt-3542-9
as they trudge back to sosara with the late sun pounding on their head and neck $ sparrowhawk remark $ $ it be blue malachite $ but i doubt they will know the diftcrencein sosara either $ $	13	2	head	As they trudged back to Sosara with the late sun pounding on their heads and necks , Sparrowhawk remarked , " It 's blue malachite ; but I doubt they 'll know the diftcrencein Sosara either . "	fic_1972_10555.txt-6105-13
witness tell of see sever limb and a body with its head blow off $	11	2	head	Witnesses told of seeing severed limbs and a body with its head blown off .	mag_2005_379099.txt-13-11
she sip her sherry $ raise her head as blind people often do $ seem to listen for some faint signal $ or to sniff the	7	2	head	She sipped her sherry , raised her head as blind people often do , seeming to listen for some faint signal , or to sniff the	fic_1996_41959.txt-560-7
also $ if some of you would turn me over now and put something under my head $	16	2	head	Also , if some of you would turn me over now and put something under my head .	fic_1975_23905.txt-414-16
he locate the object he be hunt for and bring it out with the triumphant gesture of a man display the head of a dragon he have slay $ $	21	2	head	He located the object he was hunting for and brought it out with the triumphant gesture of a man displaying the head of a dragon he has slain . "	fic_1960_4237.txt-972-21
before angie could express an opinion $ he be already shake his head $ $	12	2	head	Before Angie could express an opinion , he was already shaking his head . "	fic_2006_51043.txt-583-12
that tandem ride likely be our last $ this be the * * 27 $ 308 $ toolong period when i take it into my head to require not only a horse all my own but the ruggedest possible saddle $ a sawbuck packframe $ for myself $	25	2	head	That tandem ride likely was our last ; this was the * * 27 ; 308 ; TOOLONG period when I took it into my head to require not only a horse all my own but the ruggedest possible saddle , a sawbuck packframe , for myself .	fic_1993_25026.txt-1392-25
i'ma personally put a bullet to the back of her head $ $	10	2	head	I'ma personally put a bullet to the back of her head ! "	fic_2009_36945.txt-134-10
in my head $ i hear .... to draw $	2	2	head	In my head , I hear ... To draw .	fic_2004_31033.txt-355-2
a guy with a green baseball cap jam low on his head go into the liquor store $	11	2	head	A guy with a green baseball cap jammed low on his head went into the liquor store .	fic_2007_51918.txt-149-11
$ his hair be climbin ' back from his forehead $ and his head be kind of flat on top $ $	13	2	head	" His hair was climbin ' back from his forehead , and his head was kind of flat on top . "	fic_1975_10595.txt-2374-13
danug $ who have be follow behind the visiting flint worker $ watch him stop $ clutch a post $ and drop his head $	23	2	head	Danug , who had been following behind the visiting flint worker , watched him stop , clutch a post , and drop his head .	fic_1985_10733.txt-1934-23
he shake his head as though he be try to wake himself up $	3	2	head	He shakes his head as though he 's trying to wake himself up .	fic_1993_1040073.txt-3998-3
lady agnes shake her head $ wish that her longtime companion and friend be present so they could mourn together $ $	4	2	head	Lady Agnes shook her head , wishing that her longtime companion and friend was present so they could mourn together . "	fic_2009_36655.txt-57-4
